"Gemeinde_Nr","Kantons_Nr","Ja_Stimmen_In_Prozent","Ja_Stimmen_Absolut","Nein_Stimmen_Absolut","Stimmbeteiligung_In_Prozent","Eingelegte_Stimmzettel","Anzahl_Stimmberechtigte","Gueltige_Stimmen","Gebiet_Ausgezaehlt","Kanton_Short","Gemeinde_d","Gemeinde_f","Gemeinde_i","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Kanton_d","Kanton_f","Kanton_i","Ja_Stimmen_In_Prozent_Kanton","Highest_Yes_Kant","Highest_No_Kant","Ja_Nein","Oui_Non","Unentschieden","Einstimmig_Ja","Einstimmig_Nein","kleine_Gemeinde","Storyboard","Text_d","Text_f","Text_i","Nein_Stimmen_In_Prozent","Gemeinde_color","Hist_Ja_Stimmen_In_Prozent","Hist_Ja_Stimmen_Absolut","Hist_Nein_Stimmen_Absolut","Hist_Nein_Stimmen_In_Prozent"
5249,21,52.7426835119143,6596,5910,,,,12506,TRUE,"TI","Castel San Pietro","Castel San Pietro","Castel San Pietro","Castel San Pietro TI","Castel San Pietro (TI)","Castel San Pietro TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","52,7 Prozent der Stimmbürgerinnen und Stimmbürger von Castel San Pietro wollen, dass an öffentlich zugänglichen Orten niemand sein Gesicht verhüllen darf. Sie haben die Burka-Initiative mit 6'596 Ja-Stimmen zu 5'910 Nein-Stimmen angenommen. Damit ist in Castel San Pietro die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 67,6 Prozent.","Les électeurs de Castel San Pietro valident l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 52,7 pour cent de oui. A Castel San Pietro, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 67,6 pour cent à l'initiative pour l'interdiction des minarets.","A Castel San Pietro i cittadini hanno accolto, con il 52,7 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". A Castel San Pietro lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 67,6 percento dei voti - all'iniziativa per il divieto dei minareti.",47.2573164880857,52.7426835119143,67.5837320574163,565,271,32.4162679425837
5250,21,51.8495337047005,8284,7693,,,,15977,TRUE,"TI","Chiasso","Chiasso","Chiasso","Chiasso TI","Chiasso (TI)","Chiasso TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","Ja zur Burka-Initiative in Chiasso: Mit 51,8 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit ist in Chiasso die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 71,5 Prozent.","Les habitants de Chiasso approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 51,8 pour cent de oui. A Chiasso, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71,5 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Chiasso: i cittadini hanno approvato il testo con il 51,8 percento dei voti. A Chiasso lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71,5 percento dei voti - all'iniziativa per il divieto dei minareti.",48.1504662952995,51.8495337047005,71.4697406340058,1488,594,28.5302593659942
5251,21,56.5970489699907,7940,6089,,,,14029,TRUE,"TI","Coldrerio","Coldrerio","Coldrerio","Coldrerio TI","Coldrerio (TI)","Coldrerio TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","56,6 Prozent der Abstimmenden in der Gemeinde Coldrerio haben Ja gesagt zur Burka-Initiative. Damit ist in Coldrerio die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 72,4 Prozent.","C'est oui à 56,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Coldrerio. A Coldrerio, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 72,4 pour cent à l'initiative pour l'interdiction des minarets.","Con il 56,6 percento di ""sì"", i cittadini del comune di Coldrerio hanno accolto l'Iniziativa anti-burqa. A Coldrerio lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 72,4 percento dei voti - all'iniziativa per il divieto dei minareti.",43.4029510300093,56.5970489699907,72.4489795918367,710,270,27.5510204081633
5254,21,48.4021119911074,6967,7427,,,,14394,TRUE,"TI","Mendrisio","Mendrisio","Mendrisio","Mendrisio TI","Mendrisio (TI)","Mendrisio TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","51,6 Prozent der Stimmbürgerinnen und Stimmbürger von Mendrisio sagen Nein zur Burka-Initiative. Sie haben das Volksbegehren mit 7'427 Ja-Stimmen zu 6'967 Nein-Stimmen abgelehnt. Damit hat in Mendrisio die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 66,9 Prozent ein Ja in die Urne gelegt.","Les habitants de Mendrisio s'opposent à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 51,6 pour cent de non. Mendrisio a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","No all'Iniziativa anti-burqa nel comune di Mendrisio: i cittadini hanno bocciato il testo con il 51,6 percento dei voti. Mendrisio ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",51.5978880088926,48.4021119911074,66.8574401664932,2570,1274,33.1425598335068
5257,21,90.5238375515009,6152,644,,,,6796,TRUE,"TI","Morbio Inferiore","Morbio Inferiore","Morbio Inferiore","Morbio Inferiore TI","Morbio Inferiore (TI)","Morbio Inferiore TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","90,5 Prozent der Abstimmenden in der Gemeinde Morbio Inferiore haben Ja gesagt zur Burka-Initiative. Damit hat in Morbio Inferiore die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 71 Prozent.","C'est oui à 90,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Morbio Inferiore. A Morbio Inferiore, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71 pour cent à l'initiative pour l'interdiction des minarets.","Con il 90,5 percento di ""sì"", i cittadini del comune di Morbio Inferiore hanno accolto l'Iniziativa anti-burqa. A Morbio Inferiore lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71 percento dei voti - all'iniziativa per il divieto dei minareti.",9.47616244849911,90.5238375515009,70.9818181818182,976,399,29.0181818181818
5260,21,31.4635621409132,4162,9066,,,,13228,TRUE,"TI","Novazzano","Novazzano","Novazzano","Novazzano TI","Novazzano (TI)","Novazzano TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Keine Mehrheit für die Burka-Initiative in Novazzano: Mit 9'066 Nein-Stimmen zu 4'162 Ja-Stimmen oder 68,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Novazzano die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 74,5 Prozent ein Ja in die Urne gelegt.","C'est non à 68,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Novazzano. Novazzano a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 68,5 percento di ""no"", i cittadini del comune di Novazzano hanno bocciato l'Iniziativa anti-burqa. Novazzano ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",68.5364378590868,31.4635621409132,74.5164960182025,655,224,25.4835039817975
5263,21,54.4529616724739,7814,6536,,,,14350,TRUE,"TI","Riva San Vitale","Riva San Vitale","Riva San Vitale","Riva San Vitale TI","Riva San Vitale (TI)","Riva San Vitale TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","Ja zur Burka-Initiative in Riva San Vitale. Die Gemeinde hat das Volksbegehren mit 54,5 Prozent der Stimmen angenommen. Damit ist in Riva San Vitale die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 74,8 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Riva San Vitale avec 54,5 pour cent de oui. A Riva San Vitale, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 74,8 pour cent à l'initiative pour l'interdiction des minarets.","Da Riva San Vitale è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 54,5 percento dei voti. A Riva San Vitale lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 74,8 percento dei voti - all'iniziativa per il divieto dei minareti.",45.5470383275261,54.4529616724739,74.8394004282655,699,235,25.1605995717345
5266,21,45.9391012427116,7800,9179,,,,16979,TRUE,"TI","Stabio","Stabio","Stabio","Stabio TI","Stabio (TI)","Stabio TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Nein zur Burka-Initiative in Stabio: Mit 9'179 Nein- zu 7'800 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 54,1 Prozent. Damit hat in Stabio die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 72 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" échoue à Stabio avec 54,1 pour cent de non. Stabio a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","A Stabio i cittadini hanno respinto, con il 54,1 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". Stabio ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",54.0608987572884,45.9391012427116,71.9775820656525,899,350,28.0224179343475
5268,21,26.6543438077634,2884,7936,,,,10820,TRUE,"TI","Vacallo","Vacallo","Vacallo","Vacallo TI","Vacallo (TI)","Vacallo TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Nein zur Burka-Initiative in Vacallo: Mit 7'936 Nein- zu 2'884 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 73,3 Prozent. Damit hat in Vacallo die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 74,4 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" échoue à Vacallo avec 73,3 pour cent de non. Vacallo a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","A Vacallo i cittadini hanno respinto, con il 73,3 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". Vacallo ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",73.3456561922366,26.6543438077634,74.4323790720632,754,259,25.5676209279368
5269,21,80.9523809523809,4624,1088,,,,5712,TRUE,"TI","Breggia","Breggia","Breggia","Breggia TI","Breggia (TI)","Breggia TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","Ja zur Burka-Initiative in Breggia: Mit 81 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren angenommen. Damit hat in Breggia die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 66,5 Prozent.","Les habitants de Breggia approuvent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 81 pour cent de oui. A Breggia, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 66,5 pour cent à l'initiative pour l'interdiction des minarets.","Sì all'Iniziativa anti-burqa nel comune di Breggia: i cittadini hanno approvato il testo con il 81 percento dei voti. A Breggia lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 66,5 percento dei voti - all'iniziativa per il divieto dei minareti.",19.0476190476191,80.9523809523809,66.4981036662453,526,265,33.5018963337547
5281,21,31.157092701875,4171,9216,,,,13387,TRUE,"TI","Biasca","Biasca","Biasca","Biasca TI","Biasca (TI)","Biasca TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Nein zur Burka-Initiative in Biasca: Mit 9'216 Nein- zu 4'171 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 68,8 Prozent. Damit hat in Biasca die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 73,4 Prozent ein Ja in die Urne gelegt.","L'initiative ""pour l'interdiction de se dissimuler le visage"" échoue à Biasca avec 68,8 pour cent de non. Biasca a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","A Biasca i cittadini hanno respinto, con il 68,8 percento dei voti, l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"". Biasca ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",68.842907298125,31.157092701875,73.3969986357435,1076,390,26.6030013642565
5287,21,93.607626693427,9328,637,,,,9965,TRUE,"TI","Riviera","Riviera","Riviera","Riviera TI","Riviera (TI)","Riviera TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_NichtMöglich","Die Gemeinde Riviera hat die Burka-Initiative agenommen. Der Ja-Stimmen-Anteil beträgt 93,6 Prozent. Wegen der Veränderung der Gemeindestruktur ist ein Vergleich mit der Abstimmung über das Minarett-Verbot im Jahr 2009 in Riviera nicht möglich.","Les habitants de Riviera acceptent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 93,6 pour cent de oui. Impossible de comparer les résultats de ce dimanche à Riviera avec ceux de l'initiative voulant interdire la construction de minarets en 2009. La commune a sans doute fusionné depuis.","Nel comune di Riviera l'Iniziativa anti-burqa è stata accetata con il 93,6 percento dei voti. Impossibile comparare il risultato odierno di Riviera con quello del 2009 sul divieto di costruzione dei minareti. Questo a causa di fusioni fra varie realtà comunali.",6.39237330657301,93.607626693427,,,,
5304,21,67.5062590091799,8898,4283,,,,13181,TRUE,"TI","Bosco/Gurin","Bosco/Gurin","Bosco/Gurin","Bosco/Gurin TI","Bosco/Gurin (TI)","Bosco/Gurin TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","Die Gemeinde Bosco/Gurin hat die Burka-Initiative agenommen. Der Ja-Stimmen-Anteil beträgt 67,5 Prozent. Damit hat in Bosco/Gurin die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 56,2 Prozent.","Les habitants de Bosco/Gurin acceptent l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 67,5 pour cent de oui. A Bosco/Gurin, le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 56,2 pour cent à l'initiative pour l'interdiction des minarets.","Nel comune di Bosco/Gurin l'Iniziativa anti-burqa è stata accetata con il 67,5 percento dei voti. A Bosco/Gurin lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 56,2 percento dei voti - all'iniziativa per il divieto dei minareti.",32.4937409908201,67.5062590091799,56.25,9,7,43.75
5307,21,70.2601651347562,4510,1909,,,,6419,TRUE,"TI","Campo (Vallemaggia)","Campo (Vallemaggia)","Campo (Vallemaggia)","Campo (Vallemaggia) TI","Campo (Vallemaggia) (TI)","Campo (Vallemaggia) TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGestiegen","Ja zur Burka-Initiative in Campo (Vallemaggia). Die Gemeinde hat das Volksbegehren mit 70,3 Prozent der Stimmen angenommen. Damit hat in Campo (Vallemaggia) die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über die Minarett-Initiative im Novemeber 2009 noch einmal zugenommen. Damals betrug der Ja-Stimmen-Anteil 54,2 Prozent.","L'initiative ""pour l'interdiction de se dissimuler le visage"" passe la rampe à Campo (Vallemaggia) avec 70,3 pour cent de oui. A Campo (Vallemaggia), le rejet des symboles de la communauté musulmane s'est fortement accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 54,2 pour cent à l'initiative pour l'interdiction des minarets.","Da Campo (Vallemaggia) è arrivato un ""sì"" alle urne per l'Iniziativa anti-Burqa. I cittadini hanno accolto il testo con il 70,3 percento dei voti. A Campo (Vallemaggia) lo scettiscmo nei confronti dei simboli della comunità musulmana è ulteriormente cresciuto nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 54,2 percento dei voti - all'iniziativa per il divieto dei minareti.",29.7398348652438,70.2601651347562,54.1666666666667,13,11,45.8333333333333
5309,21,12.8242373936501,1236,8402,,,,9638,TRUE,"TI","Cerentino","Cerentino","Cerentino","Cerentino TI","Cerentino (TI)","Cerentino TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","87,2 Prozent Nein zur Burka-Initiative in der Gemeinde Cerentino. Damit hat in Cerentino die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 55 Prozent ein Ja in die Urne gelegt.","A Cerentino, les habitants disent non à 87,2 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Cerentino a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Cerentino l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 87,2 percento dei voti. Cerentino ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",87.1757626063499,12.8242373936501,55,11,9,45
5310,21,44.3720725995316,6063,7601,,,,13664,TRUE,"TI","Cevio","Cevio","Cevio","Cevio TI","Cevio (TI)","Cevio TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Keine Mehrheit für die Burka-Initiative in Cevio: Mit 7'601 Nein-Stimmen zu 6'063 Ja-Stimmen oder 55,6 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Cevio die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 62 Prozent ein Ja in die Urne gelegt.","C'est non à 55,6 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Cevio. Cevio a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 55,6 percento di ""no"", i cittadini del comune di Cevio hanno bocciato l'Iniziativa anti-burqa. Cevio ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",55.6279274004684,44.3720725995316,61.9537275064267,241,148,38.0462724935733
5315,21,38.9555748050984,3148,4933,,,,8081,TRUE,"TI","Linescio","Linescio","Linescio","Linescio TI","Linescio (TI)","Linescio TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","61 Prozent Nein zur Burka-Initiative in der Gemeinde Linescio. Damit hat in Linescio die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 84 Prozent ein Ja in die Urne gelegt.","A Linescio, les habitants disent non à 61 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"". Linescio a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Nel comune di Linescio l'Iniziativa popolare ""Sì al divieto di dissimulare il proprio viso"" è stata respinta con il 61 percento dei voti. Linescio ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",61.0444251949016,38.9555748050984,84,21,4,16
5317,21,45.5371951594078,7413,8866,,,,16279,TRUE,"TI","Maggia","Maggia","Maggia","Maggia TI","Maggia (TI)","Maggia TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Nein","non",FALSE,FALSE,FALSE,,"Intro_Nein;HistoricPhrase_Ja_Nein","Keine Mehrheit für die Burka-Initiative in Maggia: Mit 8'866 Nein-Stimmen zu 7'413 Ja-Stimmen oder 54,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Damit hat in Maggia die Einstellung zu muslimischen religiösen Symbolen seit der Abstimmung über das Minarett-Verbot 2009 geändert: Damals hatte noch eine Mehrheit von 65,7 Prozent ein Ja in die Urne gelegt.","C'est non à 54,5 pour cent à l'initiative ""pour l'interdiction de se dissimuler le visage"" à Maggia. Maggia a changé de camp: en 2009, cette commune voulait interdire la construction de minarets. Ce dimanche, elle rejette l'initiative voulant interdire ""pour l'interdiction de se dissimuler le visage"".","Con il 54,5 percento di ""no"", i cittadini del comune di Maggia hanno bocciato l'Iniziativa anti-burqa. Maggia ha cambiato fazione: nel 2009, il comune voleva vietare la costruzione di minareti. Oggi respinge invece l'iniziativa anti-burqa.",54.4628048405922,45.5371951594078,65.6679151061174,526,275,34.3320848938826
5323,21,69.9507021213027,9365,4023,,,,13388,TRUE,"TI","Lavizzara","Lavizzara","Lavizzara","Lavizzara TI","Lavizzara (TI)","Lavizzara TI","Tessin","Tessin","Ticino",25.1495681935921,FALSE,FALSE,"Ja","oui",FALSE,FALSE,FALSE,,"Intro_Ja;HistoricPhrase_Ja_Ja_JaAnteilGesunken","In Lavizzara hat die Stimmbevölkerung der Initiative ""Ja zum Verhüllungsverbot"" zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 70 Prozent angenommen. Damit ist in Lavizzara die Skepsis gegenüber muslimischen religiösen Symbolen im Vergleich zur Abstimmung über das Minarett-Verbot im November 2009 gesunken. Damals betrug der Ja-Stimmen-Anteil noch 71,5 Prozent.","A Lavizzara, les habitants sont favorables à l'initiative ""pour l'interdiction de se dissimuler le visage"" avec 70 pour cent de oui. A Lavizzara, le rejet des symboles de la communauté musulmane s'est accentué au cours de ces onze dernières années. Le 29 novembre 2009, les électeurs de cette commune avaient dit oui à 71,5 pour cent à l'initiative pour l'interdiction des minarets.","I cittadini di Lavizzara si sono espressi a favore dell'iniziativa contro la dissimulazione del viso. Il testo è stato approvato con il 70 percento dei voti. A Lavizzara lo scettiscmo nei confronti dei simboli della comunità musulmana è diminuito nel corso degli ultimi anni. Il 29 novembre 2009 gli elettori di questo comune avevano detto sì - con il 71,5 percento dei voti - all'iniziativa per il divieto dei minareti.",30.0492978786973,69.9507021213027,71.5025906735751,138,55,28.4974093264249
